id,course_specific_id,gender,year_of_birth,level_of_education,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
f007f880f4ec46c2be26874db656897e2727c9c146c8f6c9d79b67c66563bba9,41630cac4122244cfe2deb35cadf2066,,None,,choice_0,choice_2,choice_1,choice_0,choice_0,choice_2,choice_1,choice_4,choice_2,choice_0,choice_1
575f8af459b3e77cd8715490eb4735c61adb0f6fc1f72834f272fedcc2417895,2dc8c95a5a68cb500d48a938f58e21ea,f,1983,p,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,choice_1,NA,NA,choice_0,choice_1
950c1a466f32abace4a2a2c91334ebf15f07642b18ab7a201c704ba9f428d422,3e6fb3074f6b8b0899b366e1da5b22a2,,None,,choice_0,choice_1,choice_1,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1
5328c1a513bf8fb17983a21403d6043c99763ba908978c2bda34724aabd90841,ca35dbb1ae55de8feadfd3b948689d18,m,1983,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_0,choice_2,choice_0,choice_0,choice_0
450d6b28f1aafe80753562eb7598a441d2185db9eede7243cbbcb48e54372e75,befa95538189a2f9978b339b9076ef9e,m,1965,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_2,choice_1,choice_2,choice_1,choice_0,choice_1
7698b4e39ef171563ecc5c21ee89ed9aac7e649b43ccf3c40f55473590a0d26b,5f53e071aeafada2fe9b7d948f54e2a9,m,1973,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
dd76533f64ecf10551c533baea93269cb3673f2212e29578626e77e5fa799497,e63d6b4466c31606fa404e663b0c3e36,,None,,choice_0,choice_2,choice_3,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
c3826d222a17a8743f24e1016c93c74901ef6af89df4b47850b437519dd631f6,f599c22bfb87c26f43028df02c565cf9,f,1961,m,choice_2,choice_0,choice_2,choice_0,choice_1,choice_1,choice_2,NA,NA,choice_0,choice_1
91554b7f53ceeb93390448065ed31ca26b0fe49bd524de182d98e6cf2f344699,6c473a5a5fd1e0f4bab8fd501c058f21,m,1962,m,choice_0,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
8c1641d41b08ef60aa5cb67a797cec26d3a4253cb1650aa6164919f528ba7295,03803af9fc3569386df031ebcac791d5,f,None,m,choice_0,choice_2,choice_1,choice_0,choice_0,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0
d86a2a22c0a02793b4696d70eaa0e0342c6f2a8810ebc25461de841431bd7404,99d26e094ac91b6db473f26ad115ec3d,f,1978,b,choice_0,choice_0,choice_1,choice_0,choice_4,choice_0,choice_3,choice_2,choice_2,choice_0,choice_0
91494ce36f6427c93739dd6362887128a669ac5c10cb41a14ad154e23a6e0b33,fb83c0e55496612f27ba06c15c3df9cb,m,1986,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_2,choice_1,choice_1,choice_0,choice_0
45140ca59af4f7a892b60b6b4c6810e76ed67fbb2492b680c268d7bb3da98278,ce6075be270eb17bfa931acb9988799c,m,1955,m,choice_0,choice_0,choice_0,choice_1,choice_0,choice_1,choice_2,choice_3,choice_3,choice_0,choice_0
61983bd11698b8b77992ce6719048b4ffa4a368778efc8033aedc472dd7a46bf,c028810b689581d4041122e8f09b8434,m,1971,b,choice_2,choice_2,choice_3,choice_1,choice_0,choice_1,choice_1,choice_2,choice_0,choice_0,choice_0
444b3031107326695d22b42f7e1330705556a0c112096248d16c898d87c4706f,597b472f2d0b01d2a45276a9a85b389e,m,1981,hs,choice_0,choice_2,choice_1,choice_0,choice_0,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0
9a40eb9483538101709c62e27f3f5a9dfdf25763174d36ec7c7ab5adad3880ee,8904081f66a6d52f73a2b6d23cc33d50,,None,,choice_0,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
6aceca88c0455eca690b768abe5297fc9b42cfec53c9fce75bb15ec309943798,2847b91566af89980459bac353920e03,,None,,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
c0a35fa8522138c867599e4c2fa26f2507a2a5bdb4e2bfa256e4ceca31d4c2a5,b6c12115762d66bd48991b5b411362b2,m,1982,m,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
7d38979a3e1c98b936ebb02d3880c37f0ea78201d85414600b3a37d683d34996,023a1b8457fe07531b580aebca8b94ae,m,1963,a,choice_0,choice_2,choice_2,choice_0,choice_1,NA,choice_1,choice_1,choice_2,choice_0,choice_0
a77c2243c6ff7667d48d75ddf2c02938e6162e7a365a0315f0def4df027ca866,d415dcb82ed20035aefc16bb9732b567,m,1962,m,choice_0,choice_0,choice_4,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0
598f38a6177e3b77376759f867597719df3b46ce4d14c08b44f0429362c0b350,55e93e5ad64dc2c724b5c099185e1847,f,1966,m,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_2,choice_2,choice_0,choice_0
8dfebeb6f395180cb8403797021d79a11c7218bd1abd1ea31766cc90bcd438f2,ac997a257776121f6e980f30cc8b4da2,f,1977,m,choice_2,choice_0,choice_3,choice_1,choice_3,choice_2,choice_2,choice_1,choice_1,choice_0,choice_0
918faba4a5e55ead247f4862ee78e2fcea056d29f88d5d7e9f79505b392fa62b,c0bf6fa4e092d56afb7b1d4dbe2e58c5,f,1988,b,choice_2,choice_2,choice_1,choice_1,choice_2,choice_3,choice_1,choice_3,choice_3,choice_1,choice_1
deb5e6530ba670d560592bb3388597a6ce69dd18261ea23a56537697286ed489,39441f5382d2b8528fe409ae1aa45cdb,m,1968,m,choice_0,choice_2,choice_1,choice_0,choice_0,choice_0,NA,NA,NA,choice_0,choice_0
78ecac2c50f4937ecb9eadbfce91338a0077b2d26584b5a68d8033c0e5c24f58,da60bc9f2d01b1de37656986f6adb93f,f,1971,hs,choice_0,choice_2,choice_1,choice_1,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
ba914f4fd29fbbd6ec5fa61ea637a7e723ace9f5cd2f9edb706f77449f24130b,d0a7066702c0f52e2a8f70801b0e15d8,m,1965,m,choice_0,choice_1,choice_4,choice_0,choice_0,choice_1,choice_1,choice_1,choice_0,choice_0,choice_0
84c4151809d8afdfd01a954a7da2fa43e14f4453ca9de9682c9d33babccb02d8,121a89fdfaa72f9f47303676cd5be032,m,1985,m,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_0
cd1d66a4036cbce13c6910a49f879d515da9d8db40f0d28215b7643f8af2a477,79daf1ae7ded3e5ec4c94a6ae17ae4f5,m,1979,m,choice_0,choice_1,choice_1,choice_0,choice_1,choice_2,choice_1,choice_1,choice_1,choice_0,choice_1
ee699612c54a500f29b9179e8fe0ff70132384ae80b53d59462389deb6a21e80,80b64497e074b37b2a48e275020f5179,,None,,choice_2,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_3,choice_2,choice_0,choice_0
f594a2b62dfa6d562ff3933dbfd2ad577acefaadcab2ef9ee85917b67a1630dc,d03c6710456e3e260adcb7a65ea498e3,m,1984,hs,choice_0,choice_0,choice_1,choice_1,choice_1,choice_2,choice_1,choice_2,choice_2,choice_0,choice_1
289efe303c8379e03c8ed42f628d19ce3ee6aef84d21a28bff2d747191fc3cd1,8a99c1f58f46b741ef5d1c6c4919c251,m,1990,m,choice_2,choice_0,choice_2,choice_0,choice_2,choice_1,choice_0,choice_3,choice_3,choice_0,choice_0
a3e6180befa0a565c28c689e6ad96719cd73ea82c277e353872456299d4ff4fd,df24dffa7a47b2ebc0a0859f4f7d6030,,None,,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
f38af1a19ddad20200fb9c5032fbef4a34ccc066eba162cfac62c573ae8cb423,a4a5dd1e06e3ae642eae81f8a9082416,f,1990,m,choice_0,choice_2,choice_2,choice_0,choice_0,choice_0,choice_0,choice_1,choice_2,choice_0,choice_0
6cbbdb6b2d8fefd7101787b8f715e82a7b2ad4dffc56f9091cd2f3c03a74ee0a,3e2284005d3541c5c13654b133f0126e,m,1969,m,choice_0,choice_2,choice_2,choice_0,choice_0,choice_0,choice_1,choice_1,choice_1,choice_0,choice_0
244c8b15295c89615a8d837dbb523c4962611e82c21b69b39b5e61fa86967673,177d3dbc2b996ed6f137f30653ff9254,m,1988,m,choice_0,choice_2,choice_1,choice_3,choice_0,choice_2,choice_1,choice_2,choice_2,choice_0,choice_1
4c4aff77978a6f77a04b40c0cb195ec23fae51b94663375f94423129b7a9788b,e27b1acdeaf6a8fe4526ee15b32350d7,f,1991,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_2,choice_1,choice_1,choice_0,choice_1
8a8640614d9efeb68db290dc59e3fa76e9705690f66127c98a1fbaad925394be,29fe4507d3bf87e9937dd08a24299e7c,f,1966,m,choice_0,choice_2,choice_1,choice_1,choice_0,choice_1,choice_1,choice_2,choice_2,choice_0,choice_0
7b62582a1b2d274a14e4335ba7ec73ac1523a82380ba9183f8b74366045daa65,566b10147966aad597b838c2c50b0954,m,1956,m,choice_0,choice_2,choice_2,choice_1,choice_2,choice_1,choice_1,choice_2,choice_1,choice_0,choice_0
0f9ded0cd7deae6181b4ecc8101b7d3f51eed4212f86e59567101eac01812d0e,6e13de6ed43f08585a610d888681892e,m,1963,m,choice_2,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_2,choice_1,choice_0,choice_0
bc79cc71e7a62879008ce2075afb940d166da1fed6e6a52cf849a6eeed651a27,585b6ae23b6e8af5c45229c38a192730,,None,,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
68274bda393394214cc9f5a7f1b618add05145b7aa2f7ad384e064be4c7bf2e2,8125e8872dec76b91fe6bfd17d68bec8,m,1963,hs,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1
a1f1c5d7af29bf687f8246b713d88d09828c90b003943a4660f2e79c1199799a,97c35388d8ad3c56bd116ea05830327d,m,1963,m,choice_0,choice_0,choice_2,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_0
6769de3bbae1d4ec7cdee7d82093bd8505de06211de2a3607e6e9be90dc1cc3a,2a47c1e37a6c9b286edb5a70a2d7d17e,m,1963,p,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1
4423da0c8bfc1a3b59428b64b46e648292ceff7d4cc7ae2b938d62744ac3b0ec,81dabf8701e474b9834471a39b9a2e35,m,1988,m,choice_0,choice_1,choice_1,choice_0,choice_0,choice_0,choice_0,NA,choice_0,choice_0,choice_1
1994287c81a57bd81d10907584815218e9cd402aae775d86e7c28866e9fcf9c2,c3d6bf59c4f622f79b8d2eccbcec94a0,m,1989,jhs,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_1,choice_2,choice_1,choice_0,choice_1
de68dea862436fa11875740458137bf47c89a59ec2ee36beddfe6eb29300a1a6,2b1d8252dd9a2cbb1e3b0e27f4503074,f,1963,m,choice_0,choice_0,choice_0,choice_1,choice_2,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
5f498a50fd50d1f45d2d2251ff038d4202512482b1fbeef74b3c988a4298e379,7e4f0e1541d568712bceec6c70381533,m,1965,b,choice_0,choice_0,choice_1,choice_1,choice_0,choice_2,choice_1,choice_2,choice_1,choice_0,choice_1
2437a12d2c35a9d94bca276b43cbe8c23933de99f1cac80d82552d6d81be8f66,74c27f7df5002f778dc2daba7c4c50f1,,None,,choice_0,choice_2,choice_2,choice_0,choice_1,choice_2,choice_1,choice_1,choice_1,choice_0,choice_0
9495298ce4c9dfe66f0e2c402015b1878263dde8f08e600093645300851fbad4,12f70d1675007766ef9a3d5f192c6ea8,m,1992,b,choice_2,choice_2,choice_2,choice_0,choice_1,choice_2,choice_1,choice_1,choice_2,choice_0,choice_0
bab50bb4ee4c27d3b121d4b074293c4f3375df2a9eea903129c8696b4e90996d,167c13806069b963ad6b3caac271a785,,None,,choice_2,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_3,choice_3,choice_0,choice_0
13d7450cc001e5d101c6ba05df77e4f8dad230d2c1735da23dd6d2ad2d3af869,94ce51ce715ea5b25e8251a3ca986d98,m,1977,m,choice_2,choice_2,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0,choice_1
81840db105ef4f071c61d1de0e9923519f0cc13389375031e3ad26cddbe6cc69,e353cc7d31365e13c5090dc700a680f5,m,1992,m,choice_0,choice_2,choice_0,choice_0,choice_1,choice_1,choice_1,choice_2,choice_1,choice_0,choice_1
25700cfbb492894eecc6128a13f95b02c8f24578d5741eb8914f50da146fa288,23c29c6a32a2859544db787174a0d580,f,1972,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_2,choice_2,choice_0,choice_1
071b3172c94a4027846a48b91778e46448eefbb13966a1357bab8007e8603f39,b22a72df57c017d18c75555e2e818197,m,1967,m,choice_0,choice_2,choice_1,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
fec260cad735f6236869cd264274495aa1b500071387eca6ff714a7d8c141d49,727e958fd0f947b83d0f70a0d18a7a24,m,1995,jhs,choice_0,choice_2,choice_1,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
5893f7efdb6c2b1fd534fc9fe8c4223ef21f9856c8b8f3da61f37b5111748c59,d6b3b1b11895d56f6d243c2ac0bea7ec,m,1988,m,choice_0,choice_1,choice_2,choice_0,choice_0,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1
5dd346371c08da9cd34ab7ba8d4df65fdadfdab9741118d3de87128407375e7b,76ba71d1d4924281720a16c8d492b282,m,1992,m,choice_0,choice_2,choice_1,choice_0,choice_1,choice_1,choice_2,choice_2,choice_0,choice_0,choice_0
b4a9949f5889797074039ffb95c9f81522ba41a0a7c3926f158c68b92c194308,8347596ebfcff63009dbb56939db375d,m,1989,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
954a87b37766a8fb2911ac7d7d00512d70a774b60165085eac4ba7a4a4ac6d04,4bc61a688f75b8e0a79884a4521a4c70,,None,,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_1,NA,NA,choice_0,choice_0
ecf14e715e7b74787eb7c656b8905f892e5c468c9ad5a8b9f4ded5b631e9feb9,69dc3856e64b2d9e2b4192181c551ef0,,None,,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_2,choice_1,choice_0,choice_0
401225e8d435ccf7325f956351d5eec6e8795903edcf28ac4b817b75e8b9ab9e,7a9dea2b66903ac5b79f5f1f3145f5b4,m,1992,m,choice_0,choice_2,choice_1,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_0,choice_0
450f42b0083fc50246b222705d5bcab3f2e50484f2d5d8de70f2a5fbc00386c3,2a4848fc02be09bd0413735900c40f90,m,1977,jhs,choice_2,choice_2,choice_3,choice_3,choice_2,choice_3,choice_2,choice_4,choice_3,choice_0,choice_0
21ee229058b8b995a241541f66e7b25b0c64d02b8b56fd8c135f3267a780316a,6c8f6276b5f209ee0a3034fa19bc7fdb,f,1993,m,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0
e706d63ddd3b63fc960d1a14f25753ad2ef74bf2ae1594aedb1a8113759abd3d,58142629c4000b561fa475a4a7370723,m,1971,m,choice_0,choice_2,choice_3,choice_0,choice_1,choice_1,choice_1,choice_2,choice_2,choice_0,choice_1
d2dc48f41afcb7df0efcfcdfe8c76ff2c91337955956ce25ea2900fd4d13453c,6e2f330c0725963d14e25e271fe80756,m,1976,m,choice_0,choice_0,choice_4,choice_0,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0,choice_1
f4f17c94c288d993bdbf4b7f360fe77628ca1f8b525fcba14fbdef7f89b3a547,3b14cf456a442a64c3467dd5b3638c6f,f,1976,m,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
ff1348cd54e48d5625461dcf11339df3066ef3e413e802fc22952392fb25d9af,546852d6fa759de8656bd6bfb957f2e2,f,1971,b,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
ead89dbbddfd06c09d5dbd747c90312fe0ee35836fd9b02bf0b10a67e31f88fb,a7aadb531de8eabc73299902c88d43ba,m,1990,b,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_0,choice_2,choice_1,choice_0,choice_0
0593abdb754351841a97b224a017ac4833acebe30bd3ae9a1dae7eac05c19b5c,d75971fed836f3b0fed1214713569509,f,1993,b,choice_0,choice_2,choice_2,choice_1,choice_2,choice_2,choice_2,choice_1,choice_1,choice_0,choice_0
7de257e4ac9725beb7192d37c063169cb5ba10919c02c3ea8108a151a559f461,81d4559dcc9bdde1a985337c74253d0b,,None,m,choice_0,choice_2,choice_1,choice_0,choice_2,choice_1,choice_2,choice_0,choice_1,choice_0,choice_1
6ab8838b26c03d0f9147a5480787b845cb36009382f511e5d87231b181a60370,3e31da6b75303d1e0be0253969ce4a73,m,1995,hs,choice_0,choice_0,choice_0,choice_0,choice_1,choice_2,choice_0,choice_1,choice_1,choice_0,choice_0
67dc445fc81bb1cafa0159f8f383af7f0547b8d392dcbd21e7fcfdbeadef27e0,9d24234f909e7228808796df80eba4ab,f,1954,b,choice_0,choice_0,choice_0,choice_0,choice_1,choice_0,choice_1,NA,NA,choice_0,choice_1
9bebd2829c76ee714878b0f2937ca63e27cd8f933fa18200ec2af22e5c4007a9,2dc929e40afef8d78e76b2f4dd30846c,f,1994,b,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_2,choice_0,choice_0,choice_1
be30971f3825ba55ac091e61db26f8ce8c89434393ba4ad4515be7084774e00a,1a0ea845d98a09deeb46d7a487493cac,f,1970,m,choice_0,choice_2,choice_3,choice_1,choice_2,choice_2,choice_1,choice_1,choice_0,choice_0,choice_0
10639b0f1b8e2ff04c360eb3f47ee1ff76021e7589d0e15e271cb66e3a352eb2,825d3aed72bffb2efbb3e7138821a549,m,1971,m,choice_0,choice_2,choice_0,choice_0,choice_0,choice_1,choice_0,choice_1,choice_0,choice_0,choice_0
bc1601d4aa24ec4fcbcf0439bbb71168015cbca075a631e72ee9133e7fc1aef7,0da6cfeea4922afa15a7d1a1dcbef285,,None,,choice_0,choice_2,choice_1,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
4b9a25f8a6229e9f9b33b55a9c277b6dce9c0d21b13b6aeb9813528e1e4c2973,c7b62625fbc51cf3a5ad47f1a2cd22bb,m,1980,m,choice_0,choice_0,choice_2,choice_0,choice_1,choice_0,choice_2,choice_2,choice_2,choice_0,choice_1
4b7599c22842ef88a3e1c3ddec8345541baa612dc1e38d5cd335def63b0ea4c4,d6135b513c414625c931c76839e337c0,,None,,choice_0,choice_2,choice_1,choice_1,choice_0,choice_1,choice_1,choice_2,choice_1,choice_0,choice_1
6e6c90b4d60980c77f4e0bcd194012d98c02124a8d7e43cdd96de4b66d808ab5,fe5147a800add97cea2176ad76f8b96f,,None,,choice_2,choice_0,choice_0,choice_1,choice_2,choice_3,choice_1,choice_1,choice_1,choice_0,choice_0
935838c4eb068941518cc6d364dfc881373ca6385d021a96953eaa4213e9d077,0eb8d9ce7c76fc5980bded5326a1da5a,m,1973,m,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
500283b614f775247a0ffc9ca5eb9e77e32196766ee666bbcf8c5aa0c4e678c2,ea17837f7acf22b066fa06344e7b3df8,f,1975,m,choice_0,choice_2,choice_1,choice_0,choice_1,choice_1,choice_1,choice_1,choice_3,choice_0,choice_1
885e23b3de0d17092a44fbd6e5e78939d992a97a162518de4c63c0bea0305358,6ab177284031d541e2e512091d924299,f,1978,p,choice_2,choice_0,choice_1,choice_2,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
cb4dbb3ad1082bebf3e9d5300e9ed9721d636b30d9f29c3b5414ad68f9e62755,15788abc995bcae473eee08fb360a6d7,f,1947,b,choice_0,choice_2,choice_1,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_0,choice_1
5909c923f2ae753513688bd90df362ccd62be950e111753f0165baad5c804545,b7233e1e32483f2a659cf70c89c98129,,None,,choice_0,choice_2,choice_1,choice_0,choice_2,choice_2,choice_2,choice_1,choice_1,choice_0,choice_1
529b1ddc52c68538f81785d83ffa70aa9f358174577204d32af80853c91ec7ca,65267e04ed418f04d1f1185ae18e6d8f,,None,,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
04cbe88d3d4fb39a15bbefcf154aac2fd32b4b327bb1f98289165d03425d7352,0049e56cc283c35cbbe37171af93e3d2,f,1979,p,choice_2,choice_0,choice_0,choice_2,choice_1,choice_1,choice_1,choice_3,choice_2,choice_1,choice_1
0177686774a3672c556a841952592f46dbe62a3dcac1824c3dd6f01a775581bc,77d34fed29470d1e96f93608f2e42106,,None,,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1
92cbae6493755b80bff3f212a3b071508b5e11ef3dd3389569d876b8aca3bb0a,d7cf300569d4c79189ce411350cbb31e,f,1992,b,choice_0,choice_2,choice_2,choice_2,choice_2,choice_2,choice_2,choice_1,choice_2,choice_0,choice_0
5940a5b68f8edd336dd99a46abc8004c46b13d23e5c3f1c3024679cf1203eb13,dcc946e50e38862864fdfef8c280001f,,None,None,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_1
2b149a81e05964281987d672bfb4c5422172b4188f648eedc9da280a4a71d4ab,c287d81d1dff473cbe91adc96a0fe6ef,m,1961,other,choice_0,choice_2,choice_1,choice_0,choice_2,choice_1,choice_2,choice_1,choice_2,choice_0,choice_1
0c1cc899940b4e5e193f3b548c03a579776e416e4b386adc88b958dcfd5adf11,28b8aabc572828b8bd4112ee29efe7bc,m,1970,m,choice_0,choice_2,choice_1,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_0,choice_0
56e82425b23126ffeefcc257e82ffe411474c7dc362ee75cf88244f8a0e27c9d,b3661de2ec1249008c5f183d72f3cb16,f,1969,hs,choice_2,choice_2,choice_0,choice_1,choice_1,choice_2,choice_2,choice_2,choice_2,choice_0,choice_0
246ff3f7d076d6c4591ea591719d1824a4cc0cec806b5e74863e90aa877eece1,734d3eccfb22136893f408e9a07d1005,m,1957,m,choice_0,choice_0,choice_2,choice_1,choice_1,choice_0,choice_1,choice_2,choice_2,choice_0,choice_0
fb9f5509d71cd0ec14e275c4dd0d75102162c690dce0a8840bd9402a465c606a,be4737fc58f69e9d8f2bd07247d55f92,f,1960,hs,choice_0,choice_0,choice_2,choice_1,choice_2,choice_1,choice_0,choice_1,choice_1,choice_0,choice_1
4d22632681b1d3d1651f34dd8a39e3532272ec95ee453dff62ef20bda70178cd,f821929a881ab11dfd046749ee4a5ee9,m,1974,a,choice_0,choice_0,choice_1,choice_1,choice_1,choice_1,choice_1,NA,choice_1,choice_0,choice_0
16456c03c9ffdafc7ea4f537d67f26329adda78ecb7e96342b6912eb907394e1,e103cec97bf1771d22f68e8700f061b5,None,None,m,choice_0,choice_2,choice_0,choice_0,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0,choice_0
71edc30c53e3a7ce538ecad960403bbc5eb990976ff18793a0e5f3641beb3bab,f40f880eb21a626d692a523db611498c,m,1975,hs,choice_0,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_2,choice_1,choice_0,choice_0
1cda77bf78a6854a49df79d5c24c6d545a9a274ece3a896862a708aa63241615,8d5ccf2f65383d134aeaacf012f2739b,f,1977,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_1,choice_2,choice_1,choice_0,choice_1
206765e301558944b83ee96225a666dc651a46e95d8d9bd3ff02b0c373563505,01986db9fe9e78f467df96d083feacbe,m,1961,m,choice_0,choice_0,choice_1,choice_0,choice_0,choice_1,choice_0,NA,choice_1,choice_0,choice_0
5c90851380d90e40b8511ad720ce81a3a9b2135c658541b5e293c4df847799a5,a91d526738192a34e724ca7b674b371f,f,1988,a,choice_0,choice_0,choice_1,choice_0,choice_2,choice_1,choice_1,choice_2,choice_1,choice_0,choice_1
6c9fb7d3a00d4e48c7df18c91d2dd30d3f671ab03e36f4ca580e61abc8fd0e56,68a0d7ac0c53108d7dee240b6ff48617,m,1974,m,choice_0,choice_0,choice_3,choice_1,choice_0,choice_1,choice_1,choice_2,choice_2,choice_0,choice_0
fb4c1121ef274d9fea6e55396f0fb83a716ad9f0bc486442f963e4b30cdc0658,fa387fd72d1aa5c167d41c369c2441aa,,None,,choice_0,choice_2,choice_1,choice_0,choice_1,choice_1,NA,NA,NA,choice_0,choice_1
6dad68e73add0ddd0a3c5a229cd9c4b533c8f064c0dc0ddd9e934714f7efcf39,1838101f9d2d0965db8bc44296a0dcff,,None,,choice_2,choice_0,choice_3,choice_1,choice_1,choice_1,choice_1,choice_2,choice_1,choice_0,choice_0
5a3229a6e228d013c032dde51bddfff5ec4927e1a2e4c413c9d6bfb79fb59f8e,fd76404e2a024084f4cbf37a1fda9893,m,1992,m,choice_0,choice_0,choice_0,choice_0,choice_1,choice_2,choice_1,choice_1,choice_1,choice_0,choice_1
82fcea3bfbb98ac3e3a14ef7fb0eed82ca1aea933922fc0c491ccc07e473048b,7ffd84eb6453584be5ec44753da5a30a,f,1961,m,choice_0,choice_2,choice_1,choice_0,choice_1,choice_0,choice_0,NA,choice_1,choice_0,choice_0
29190a754a01e2da21d55e29d5795f97c3b946ddbad3987e4f6511269aad2bf7,c39d2fdde5eb9a27c9a6f9685b626861,,None,,choice_0,choice_0,choice_1,choice_1,choice_1,choice_2,choice_2,choice_1,choice_2,choice_0,choice_1
09910f8430ce72e378da620fd8a21dfdb5589f031d40d0b7384a6d295c0e8ff3,790f34c644e976b0dde0946c46c3293d,,None,,choice_0,choice_0,choice_1,choice_0,choice_0,choice_0,choice_1,choice_1,choice_1,choice_0,choice_0
0fda568349166564c97ac1e5b6b0d219ee736fcdcb3c0b0ac300594a3eadb411,68201695d2e0d123788e98c3f58e0bfc,,None,,choice_2,choice_2,choice_2,choice_1,choice_1,choice_1,choice_1,choice_3,choice_4,choice_0,choice_1
d6767052ba38613edeb93553363a34642f0cf4e11b64d22ba508192e305dc955,8ce43c5ec5e645358b8142fd52f67e01,m,1963,m,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_0,choice_2,choice_1,choice_0,choice_0
abedf24a32db8981b4c005a4826849347ad14c8e4717175982e8fa771d745c67,5331fb0c6e7772f48eb42a5f542d60a1,m,1976,hs,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_1,choice_1,choice_0,choice_0
94a72b87b85d1e6745925a7845d7a111803a7596224f31944aa7717e67ffd46e,df6381db962c8fc65cc2192e300a27a1,m,1968,m,choice_0,choice_2,choice_1,choice_1,choice_1,choice_1,choice_0,choice_2,choice_1,choice_0,choice_0
